FrameNumber	sampleIdx	uTime	plConfidence	plTimestamp	plGiwVector_X	plGiwVector_Y	plGiwVector_Z	plEihVector0_X	plEihVector0_Y	plEihVector0_Z	plEihVector1_X	plEihVector1_Y	plEihVector1_Z	plEyeCenter0_X	plEyeCenter0_Y	plEyeCenter0_Z	plEyeCenter1_X	plEyeCenter1_Y	plEyeCenter1_Z	mode	
30112	1	259187.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30113	1	259194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30114	1	259201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30115	1	259208.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30116	1	259214.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30117	1	259221.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30118	1	259228.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30119	1	259235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30120	1	259242.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30121	1	259248.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30122	1	259255.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30123	1	259263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30124	1	259269.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30125	1	259276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30126	1	259283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30127	1	259289.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30128	1	259296.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30129	1	259303.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30130	1	259310.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30131	1	259317.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30132	1	259324.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30133	1	259331.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30134	1	259337.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30135	1	259345.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30136	1	259351.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30137	1	259358.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30138	1	259365.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30139	1	259372.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30140	1	259379.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30141	1	259386.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30142	1	259392.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30143	1	259399.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30144	1	259406.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30145	1	259413.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30146	1	259420.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30147	1	259427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30148	1	259433.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30149	1	259440.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30150	1	259447.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30151	1	259454.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30152	1	259460.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30153	1	259467.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30154	1	259474.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30155	1	259481.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30156	1	259488.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30157	1	259495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30158	1	259502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30159	1	259509.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30160	1	259515.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30161	1	259522.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30162	1	259529.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30163	1	259536.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30164	1	259543.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30165	1	259549.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30166	1	259556.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30167	1	259563.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30168	1	259570.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30169	1	259577.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30170	1	259584.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30171	1	259591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30172	1	259601.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30173	1	259608.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30174	1	259615.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30175	1	259622.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30176	1	259629.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30177	1	259636.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30178	1	259643.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30179	1	259649.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30180	1	259657.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30181	1	259663.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30182	1	259670.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30183	1	259677.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30184	1	259684.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30185	1	259690.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30186	1	259698.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30187	1	259704.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30188	1	259711.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30189	1	259718.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30190	1	259725.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30191	1	259732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30192	1	259739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30193	1	259746.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30194	1	259752.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30195	1	259759.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30196	1	259766.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30197	1	259772.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30198	1	259779.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30199	1	259786.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30200	1	259793.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30201	1	259800.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30202	1	259808.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30203	1	259814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30204	1	259820.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30205	1	259827.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30206	1	259834.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30207	1	259841.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30208	1	259848.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30209	1	259855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30210	1	259862.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30211	1	259868.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30212	1	259875.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30213	1	259882.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30214	1	259889.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30215	1	259896.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30216	1	259903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30217	1	259909.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30218	1	259916.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30219	1	259923.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30220	1	259930.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30221	1	259937.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30222	1	259944.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30223	1	259950.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30224	1	259957.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30225	1	259964.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30226	1	259971.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30227	1	259978.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30228	1	259985.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30229	1	259992.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30230	1	259999.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30231	1	260006.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30232	1	260012.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30233	1	260019.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30234	1	260026.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30235	1	260033.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30236	1	260040.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30237	1	260047.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30238	1	260053.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30239	1	260060.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30240	1	260067.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30241	1	260074.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30242	1	260081.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30243	1	260088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30244	1	260095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30245	1	260101.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30246	1	260108.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30247	1	260115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30248	1	260122.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30249	1	260129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30250	1	260136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30251	1	260142.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30252	1	260149.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30253	1	260156.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30254	1	260163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30255	1	260169.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30256	1	260176.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30257	1	260183.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30258	1	260190.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30259	1	260197.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30260	1	260204.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30261	1	260211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30262	1	260217.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30263	1	260224.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30264	1	260231.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30265	1	260238.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30266	1	260245.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30267	1	260252.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30268	1	260258.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30269	1	260265.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30270	1	260272.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30271	1	260279.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30272	1	260286.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30273	1	260293.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30274	1	260304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30275	1	260310.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30276	1	260317.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30277	1	260324.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30278	1	260331.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30279	1	260338.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30280	1	260345.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30281	1	260352.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30282	1	260359.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30283	1	260365.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30284	1	260372.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30285	1	260379.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30286	1	260386.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30287	1	260393.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30288	1	260400.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30289	1	260407.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30290	1	260413.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30291	1	260420.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30292	1	260427.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30293	1	260434.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30294	1	260441.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30295	1	260448.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30296	1	260455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30297	1	260461.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30298	1	260468.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30299	1	260475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30300	1	260482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30301	1	260489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30302	1	260496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30303	1	260502.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30304	1	260509.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30305	1	260516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30306	1	260523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30307	1	260529.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30308	1	260536.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30309	1	260543.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30310	1	260550.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30311	1	260557.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30312	1	260564.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30313	1	260571.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30314	1	260578.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30315	1	260585.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30316	1	260591.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30317	1	260598.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30318	1	260605.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30319	1	260612.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30320	1	260619.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30321	1	260625.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30322	1	260632.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30323	1	260639.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30324	1	260646.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30325	1	260653.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30326	1	260660.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30327	1	260667.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30328	1	260673.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30329	1	260680.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30330	1	260687.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30331	1	260695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30332	1	260701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30333	1	260708.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30334	1	260715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30335	1	260721.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30336	1	260728.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30337	1	260735.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30338	1	260742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30339	1	260748.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30340	1	260756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30341	1	260763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30342	1	260769.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30343	1	260777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30344	1	260783.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30345	1	260789.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30346	1	260796.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30347	1	260803.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30348	1	260810.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30349	1	260817.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30350	1	260824.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30351	1	260831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30352	1	260837.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30353	1	260844.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30354	1	260851.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30355	1	260858.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30356	1	260865.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30357	1	260872.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30358	1	260878.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30359	1	260886.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30360	1	260893.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30361	1	260899.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30362	1	260906.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30363	1	260913.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30364	1	260922.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30365	1	260927.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30366	1	260934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30367	1	260940.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30368	1	260947.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30369	1	260954.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30370	1	260961.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30371	1	260968.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30372	1	260975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30373	1	260981.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30374	1	260988.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30375	1	261001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30376	1	261005.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30377	1	261012.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30378	1	261019.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30379	1	261026.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30380	1	261033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30381	1	261040.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30382	1	261047.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30383	1	261053.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30384	1	261060.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30385	1	261067.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30386	1	261074.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30387	1	261081.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30388	1	261088.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30389	1	261094.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30390	1	261101.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30391	1	261108.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30392	1	261115.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30393	1	261122.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30394	1	261129.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30395	1	261136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30396	1	261142.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30397	1	261149.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30398	1	261156.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30399	1	261163.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30400	1	261170.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30401	1	261176.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30402	1	261183.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30403	1	261190.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30404	1	261197.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30405	1	261204.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30406	1	261210.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30407	1	261217.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30408	1	261224.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30409	1	261231.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30410	1	261238.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30411	1	261245.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30412	1	261252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30413	1	261259.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30414	1	261266.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30415	1	261272.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30416	1	261279.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30417	1	261286.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30418	1	261293.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
