FrameNumber	sampleIdx	uTime	plConfidence	plTimestamp	plGiwVector_X	plGiwVector_Y	plGiwVector_Z	plEihVector0_X	plEihVector0_Y	plEihVector0_Z	plEihVector1_X	plEihVector1_Y	plEihVector1_Z	plEyeCenter0_X	plEyeCenter0_Y	plEyeCenter0_Z	plEyeCenter1_X	plEyeCenter1_Y	plEyeCenter1_Z	mode	
18832	1	227634.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18833	1	227644.4	0.9685526	223.9542	0.3123069	0.2951109	5.34451	0.05223549	-0.02824325	0.9982353	0.06421078	-0.08173272	0.9945837	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18834	1	227655	0.9685526	223.9542	0.3123069	0.2951109	5.34451	0.05223549	-0.02824325	0.9982353	0.06421078	-0.08173272	0.9945837	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18835	1	227666	0.9441132	223.9836	0.2993013	0.2674451	5.05866	0.05262003	-0.02679725	0.998255	0.06529484	-0.07850558	0.9947731	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18836	1	227677.5	0.9441132	223.9836	0.2993013	0.2674451	5.05866	0.05262003	-0.02679725	0.998255	0.06529484	-0.07850558	0.9947731	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18837	1	227690.3	0.9640737	224.0046	0.2586912	0.2315021	4.302416	0.05244333	-0.02562827	0.998295	0.06736407	-0.08151544	0.9943929	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18838	1	227701.3	0.9079127	224.0172	0.267467	0.2374035	4.454049	0.05262551	-0.02565471	0.9982847	0.06703534	-0.08048673	0.994499	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18839	1	227710	0.9079127	224.0172	0.267467	0.2374035	4.454049	0.05262551	-0.02565471	0.9982847	0.06703534	-0.08048673	0.994499	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18840	1	227720.3	0.9028822	224.0424	0.2610606	0.2282696	4.31596	0.05282588	-0.02532093	0.9982827	0.06770477	-0.07999876	0.9944929	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18841	1	227732.1	0.9028822	224.0424	0.2610606	0.2282696	4.31596	0.05282588	-0.02532093	0.9982827	0.06770477	-0.07999876	0.9944929	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18842	1	227743.7	0.9028822	224.0424	0.2610606	0.2282696	4.31596	0.05282588	-0.02532093	0.9982827	0.06770477	-0.07999876	0.9944929	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18843	1	227752.9	0.8883906	224.076	0.3228101	0.2805757	5.364609	0.05399588	-0.02499245	0.9982284	0.06592087	-0.0791767	0.9946786	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18844	1	227764.6	0.8883906	224.076	0.3228101	0.2805757	5.364609	0.05399588	-0.02499245	0.9982284	0.06592087	-0.0791767	0.9946786	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18845	1	227776.2	0.9557116	224.0928	0.3174026	0.2783855	5.384668	0.05280147	-0.02366434	0.9983246	0.06467722	-0.07931481	0.9947492	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18846	1	227786.9	0.9772187	224.1012	0.2979946	0.2550799	4.984316	0.05314949	-0.02362252	0.9983071	0.06600275	-0.07830773	0.9947419	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18847	1	227798.3	0.9772187	224.1012	0.2979946	0.2550799	4.984316	0.05314949	-0.02362252	0.9983071	0.06600275	-0.07830773	0.9947419	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18848	1	227809	0.9088343	224.1264	0.2686803	0.2283601	4.410075	0.05342621	-0.02376614	0.9982889	0.06797782	-0.07934897	0.9945264	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18849	1	227821.7	0.9088343	224.1264	0.2686803	0.2283601	4.410075	0.05342621	-0.02376614	0.9982889	0.06797782	-0.07934897	0.9945264	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18850	1	227832	0.9966363	224.1516	0.3163252	0.2667741	5.280441	0.05363517	-0.02353288	0.9982833	0.06575918	-0.07709942	0.9948525	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18851	1	227843.4	0.9966363	224.1516	0.3163252	0.2667741	5.280441	0.05363517	-0.02353288	0.9982833	0.06575918	-0.07709942	0.9948525	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18852	1	227853.9	0.9976811	224.181	0.4196155	0.361073	7.170473	0.05389307	-0.02259479	0.9982911	0.0627516	-0.07773177	0.9949975	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18853	1	227865.7	0.9976811	224.181	0.4196155	0.361073	7.170473	0.05389307	-0.02259479	0.9982911	0.0627516	-0.07773177	0.9949975	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18854	1	227877.1	0.9976811	224.181	0.4196155	0.361073	7.170473	0.05389307	-0.02259479	0.9982911	0.0627516	-0.07773177	0.9949975	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18855	1	227887.7	0.993166	224.2062	0.3772392	0.3234052	6.278297	0.05479861	-0.02384821	0.9982126	0.06494926	-0.07876062	0.9947755	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18856	1	227899.4	0.993166	224.2062	0.3772392	0.3234052	6.278297	0.05479861	-0.02384821	0.9982126	0.06494926	-0.07876062	0.9947755	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18857	1	227910.5	0.9311857	224.2272	0.4013091	0.3317302	6.611191	0.0556781	-0.02173804	0.9982121	0.06529742	-0.07821476	0.9947958	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18858	1	227921.2	0.9311857	224.2272	0.4013091	0.3317302	6.611191	0.0556781	-0.02173804	0.9982121	0.06529742	-0.07821476	0.9947958	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18859	1	227933.5	0.9244053	224.2355	0.3950251	0.327423	6.561333	0.05514617	-0.02203024	0.9982352	0.06484696	-0.07737966	0.9948906	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18860	1	227943.2	0.9229178	224.2523	0.5916825	0.5596905	11.28245	0.04950994	-0.02318469	0.9985045	0.05506602	-0.07570802	0.9956084	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18861	1	227956.1	0.9229178	224.2523	0.5916825	0.5596905	11.28245	0.04950994	-0.02318469	0.9985045	0.05506602	-0.07570802	0.9956084	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18862	1	227976.6	0.391977	224.2797	-0.1387645	0.3781835	3.544715	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	0	0	0	monocular_1	
18863	1	227997.4	0.2930713	224.3174	-0.6064492	0.6062595	4.474063	-0.1401971	-0.132879	0.9811666	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18864	1	228009.7	0.2930713	224.3174	-0.6064492	0.6062595	4.474063	-0.1401971	-0.132879	0.9811666	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18865	1	228018.7	0.1259285	224.3678	-0.7403511	0.641753	4.447902	-0.1695603	-0.1406623	0.9754298	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18866	1	228029.7	0.1259285	224.3678	-0.7403511	0.641753	4.447902	-0.1695603	-0.1406623	0.9754298	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18867	1	228041.5	0.04824685	224.3762	-0.7691959	0.600178	4.448596	-0.1758857	-0.1315454	0.9755819	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18868	1	228058.4	0.8682365	224.3658	-0.6709791	0.5574817	4.19023	-0.1641048	-0.1095958	0.9803358	-0.1493274	-0.1507617	0.9772268	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18869	1	228068.2	0.9222362	224.3826	-0.6083455	0.5097726	3.816987	-0.1641048	-0.1095958	0.9803358	-0.1478633	-0.1517619	0.9772946	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18870	1	228076.4	0.9231881	224.3952	-0.6366313	0.5262027	3.98649	-0.1641048	-0.1095958	0.9803358	-0.1485466	-0.1487646	0.9776518	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18871	1	228086.3	0.9231881	224.3952	-0.6366313	0.5262027	3.98649	-0.1641048	-0.1095958	0.9803358	-0.1485466	-0.1487646	0.9776518	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18872	1	228097.5	0.8060192	224.4078	-0.6055661	0.5156872	3.861376	-0.1615833	-0.1098132	0.9807303	-0.1455102	-0.1516409	0.9776665	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18873	1	228107.3	0.8802696	224.4246	-0.6586114	0.5556279	4.186209	-0.1614586	-0.1100653	0.9807225	-0.1466397	-0.1498004	0.9777815	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18874	1	228122.1	0.8802696	224.4246	-0.6586114	0.5556279	4.186209	-0.1614586	-0.1100653	0.9807225	-0.1466397	-0.1498004	0.9777815	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18875	1	228131.3	0.8033217	224.4498	-0.7719888	0.6669111	4.950259	-0.1589471	-0.1118333	0.9809328	-0.1464425	-0.1519387	0.9774811	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18876	1	228141.3	0.8033217	224.4498	-0.7719888	0.6669111	4.950259	-0.1589471	-0.1118333	0.9809328	-0.1464425	-0.1519387	0.9774811	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18877	1	228153.2	0.8554853	224.4582	-0.6829056	0.5936086	4.417232	-0.158432	-0.1116101	0.9810416	-0.1443849	-0.1515558	0.9778465	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18878	1	228163.8	0.9033926	224.4792	-0.7085844	0.6149071	4.600739	-0.1576037	-0.11066	0.9812825	-0.1441224	-0.1511239	0.9779521	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18879	1	228176.7	0.9033926	224.4792	-0.7085844	0.6149071	4.600739	-0.1576037	-0.11066	0.9812825	-0.1441224	-0.1511239	0.9779521	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18880	1	228185.9	0.7890892	224.5043	-1.004515	0.8495875	6.358015	-0.1595215	-0.1113987	0.980889	-0.1498303	-0.1502004	0.9772363	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18881	1	228198.2	0.7890892	224.5043	-1.004515	0.8495875	6.358015	-0.1595215	-0.1113987	0.980889	-0.1498303	-0.1502004	0.9772363	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18882	1	228208.1	0.9173653	224.5254	-0.8426882	0.6934803	4.901237	-0.1740404	-0.1184664	0.9775866	-0.1615122	-0.1576227	0.9742017	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18883	1	228219.8	0.8628656	224.5338	-0.9355251	0.7613534	5.408855	-0.1744391	-0.1182898	0.977537	-0.163104	-0.1563649	0.9741392	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18884	1	228232.1	0.8628656	224.5338	-0.9355251	0.7613534	5.408855	-0.1744391	-0.1182898	0.977537	-0.163104	-0.1563649	0.9741392	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18885	1	228242.1	0.8771555	224.5674	-0.8819676	0.7344207	5.204747	-0.1713204	-0.1164992	0.9783033	-0.1595355	-0.1589592	0.9743102	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18886	1	228252.5	0.8771555	224.5674	-0.8819676	0.7344207	5.204747	-0.1713204	-0.1164992	0.9783033	-0.1595355	-0.1589592	0.9743102	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18887	1	228265	0.8771555	224.5674	-0.8819676	0.7344207	5.204747	-0.1713204	-0.1164992	0.9783033	-0.1595355	-0.1589592	0.9743102	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18888	1	228275.5	0.8776555	224.5968	-0.8791697	0.7467006	5.271054	-0.1687085	-0.1168474	0.9787155	-0.1570625	-0.1597909	0.9745759	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18889	1	228287.3	0.8776555	224.5968	-0.8791697	0.7467006	5.271054	-0.1687085	-0.1168474	0.9787155	-0.1570625	-0.1597909	0.9745759	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18890	1	228297.3	0.891393	224.6219	-0.8891624	0.7421985	5.28414	-0.1701342	-0.1171158	0.9784366	-0.1585093	-0.1571612	0.9747693	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18891	1	228309.4	0.891393	224.6219	-0.8891624	0.7421985	5.28414	-0.1701342	-0.1171158	0.9784366	-0.1585093	-0.1571612	0.9747693	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18892	1	228320.2	0.891393	224.6219	-0.8891624	0.7421985	5.28414	-0.1701342	-0.1171158	0.9784366	-0.1585093	-0.1571612	0.9747693	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18893	1	228331.8	0.8144128	224.6472	-0.9010645	0.7612807	5.391991	-0.1688994	-0.1175321	0.9786006	-0.1575089	-0.1581936	0.9747645	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18894	1	228343.1	0.8144128	224.6472	-0.9010645	0.7612807	5.391991	-0.1688994	-0.1175321	0.9786006	-0.1575089	-0.1581936	0.9747645	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18895	1	228352.6	0.8589841	224.6766	-1.241471	1.071089	7.614194	-0.1633639	-0.1169909	0.9796047	-0.1553409	-0.1579392	0.9751535	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18896	1	228364.5	0.8589841	224.6766	-1.241471	1.071089	7.614194	-0.1633639	-0.1169909	0.9796047	-0.1553409	-0.1579392	0.9751535	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18897	1	228376	0.8589841	224.6766	-1.241471	1.071089	7.614194	-0.1633639	-0.1169909	0.9796047	-0.1553409	-0.1579392	0.9751535	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18898	1	228386.9	0.80586	224.7059	-1.176127	1.020055	7.282706	-0.1620816	-0.1155814	0.9799849	-0.1536859	-0.1582475	0.9753658	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18899	1	228401.7	0.80586	224.7059	-1.176127	1.020055	7.282706	-0.1620816	-0.1155814	0.9799849	-0.1536859	-0.1582475	0.9753658	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18900	1	228413.3	0.870675	224.7354	-0.9859135	0.8713835	6.194672	-0.1605911	-0.1157307	0.9802127	-0.1506786	-0.1593385	0.9756573	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18901	1	228421.5	0.870675	224.7354	-0.9859135	0.8713835	6.194672	-0.1605911	-0.1157307	0.9802127	-0.1506786	-0.1593385	0.9756573	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18902	1	228432.4	0.870675	224.7354	-0.9859135	0.8713835	6.194672	-0.1605911	-0.1157307	0.9802127	-0.1506786	-0.1593385	0.9756573	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18903	1	228442.4	0.8526368	224.769	-1.211987	1.078066	7.66882	-0.1585664	-0.1163121	0.9804735	-0.1505899	-0.1586488	0.9757834	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18904	1	228453.7	0.8526368	224.769	-1.211987	1.078066	7.66882	-0.1585664	-0.1163121	0.9804735	-0.1505899	-0.1586488	0.9757834	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18905	1	228465.9	0.8526368	224.769	-1.211987	1.078066	7.66882	-0.1585664	-0.1163121	0.9804735	-0.1505899	-0.1586488	0.9757834	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18906	1	228476.3	0.8126581	224.79	-1.088605	0.9755902	6.897688	-0.1587797	-0.1152784	0.980561	-0.149907	-0.1613238	0.9754499	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18907	1	228488.6	0.8126581	224.79	-1.088605	0.9755902	6.897688	-0.1587797	-0.1152784	0.980561	-0.149907	-0.1613238	0.9754499	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18908	1	228499.2	0.7975583	224.8236	-1.058443	0.9430216	6.717513	-0.1586898	-0.1155054	0.9805489	-0.1495582	-0.1590897	0.9758703	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18909	1	228511.2	0.7975583	224.8236	-1.058443	0.9430216	6.717513	-0.1586898	-0.1155054	0.9805489	-0.1495582	-0.1590897	0.9758703	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18910	1	228521.8	0.7659754	224.8362	-1.283974	1.138536	8.146132	-0.157941	-0.1155248	0.9806675	-0.1504418	-0.1578941	0.9759287	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18911	1	228534.7	0.7666878	224.853	-0.8864843	0.7924572	5.616858	-0.1598285	-0.1152967	0.9803885	-0.1488768	-0.1606202	0.9757237	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18912	1	228545.9	0.7666878	224.853	-0.8864843	0.7924572	5.616858	-0.1598285	-0.1152967	0.9803885	-0.1488768	-0.1606202	0.9757237	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18913	1	228557.1	0.7981483	224.874	-1.020301	0.9079719	6.492002	-0.1584747	-0.1144244	0.9807104	-0.1490219	-0.1591788	0.9759378	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18914	1	228572.8	0.7981483	224.874	-1.020301	0.9079719	6.492002	-0.1584747	-0.1144244	0.9807104	-0.1490219	-0.1591788	0.9759378	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18915	1	228581.9	0.8428689	224.9034	-1.431472	1.284536	9.127736	-0.156749	-0.1160103	0.9808014	-0.1500818	-0.1592956	0.9757563	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18916	1	228591	0.8428689	224.9034	-1.431472	1.284536	9.127736	-0.156749	-0.1160103	0.9808014	-0.1500818	-0.1592956	0.9757563	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18917	1	228603.3	0.8428689	224.9034	-1.431472	1.284536	9.127736	-0.156749	-0.1160103	0.9808014	-0.1500818	-0.1592956	0.9757563	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18918	1	228613.6	0.7688031	224.937	-0.9567526	0.8717201	6.195672	-0.1560761	-0.1153864	0.9809822	-0.1461484	-0.1599361	0.9762485	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18919	1	228625.5	0.7688031	224.937	-0.9567526	0.8717201	6.195672	-0.1560761	-0.1153864	0.9809822	-0.1461484	-0.1599361	0.9762485	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18920	1	228635.5	0.4856305	224.9642	-1.218132	1.029793	7.123883	-0.1712297	-0.1409092	0.9751025	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18921	1	228646.2	0.4856305	224.9642	-1.218132	1.029793	7.123883	-0.1712297	-0.1409092	0.9751025	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18922	1	228658.9	0.4856305	224.9642	-1.218132	1.029793	7.123883	-0.1712297	-0.1409092	0.9751025	NaN	NaN	NaN	32.87607	-0.3062288	-0.2422345	NaN	NaN	NaN	monocular_0	
18923	1	228669.6	0.8139625	224.9874	-1.113848	1.029914	7.38009	-0.1519403	-0.1134379	0.9818584	-0.1436356	-0.1598291	0.9766389	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18924	1	228680.7	0.8139625	224.9874	-1.113848	1.029914	7.38009	-0.1519403	-0.1134379	0.9818584	-0.1436356	-0.1598291	0.9766389	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18925	1	228690.4	0.8066955	225.0126	-1.30055	1.206472	8.683036	-0.1502253	-0.1137363	0.9820878	-0.1431882	-0.1584214	0.9769339	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18926	1	228703.7	0.8066955	225.0168	-1.231303	1.14343	8.232179	-0.1502253	-0.1137363	0.9820878	-0.1427896	-0.1583347	0.9770063	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18927	1	228726.7	0.8066955	225.0168	-1.231303	1.14343	8.232179	-0.1502253	-0.1137363	0.9820878	-0.1427896	-0.1583347	0.9770063	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18928	1	228737.2	0.776468	225.042	-1.071544	1.003028	7.24838	-0.1490783	-0.1119843	0.9824638	-0.1406093	-0.1591438	0.977191	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18929	1	228749.6	0.8276365	225.0672	-1.104223	1.029253	7.498526	-0.1484135	-0.1117698	0.9825889	-0.1402228	-0.1572343	0.9775556	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18930	1	228759	0.8276365	225.0672	-1.104223	1.029253	7.498526	-0.1484135	-0.1117698	0.9825889	-0.1402228	-0.1572343	0.9775556	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18931	1	228769.3	0.8232334	225.0798	-1.148033	1.064455	7.782292	-0.1485175	-0.111133	0.9826454	-0.1406357	-0.1569352	0.9775444	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18932	1	228779.3	0.7655565	225.0966	-0.8392731	0.7844165	5.688179	-0.1500129	-0.1125154	0.9822609	-0.1391455	-0.1576985	0.9776347	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18933	1	228791	0.7655565	225.0966	-0.8392731	0.7844165	5.688179	-0.1500129	-0.1125154	0.9822609	-0.1391455	-0.1576985	0.9776347	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18934	1	228802	0.7965689	225.1217	-1.087064	0.9959612	7.35302	-0.1490934	-0.1106826	0.982609	-0.1407295	-0.1548153	0.9778689	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18935	1	228813.6	0.7965689	225.1217	-1.087064	0.9959612	7.35302	-0.1490934	-0.1106826	0.982609	-0.1407295	-0.1548153	0.9778689	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18936	1	228824.3	0.7965689	225.1217	-1.087064	0.9959612	7.35302	-0.1490934	-0.1106826	0.982609	-0.1407295	-0.1548153	0.9778689	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18937	1	228834.9	0.9034749	225.1428	-1.195818	1.091791	8.090635	-0.1486734	-0.1096229	0.9827914	-0.1410968	-0.1549063	0.9778015	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18938	1	228848.5	0.7412466	225.1512	-1.128096	1.036153	7.689613	-0.1478243	-0.1091103	0.9829766	-0.1398403	-0.1550743	0.9779553	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18939	1	228857.9	0.8255771	225.1764	-0.9260299	0.8492829	6.337178	-0.1481615	-0.1087221	0.9829688	-0.1384191	-0.1540664	0.9783168	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18940	1	228869.6	0.8255771	225.1764	-0.9260299	0.8492829	6.337178	-0.1481615	-0.1087221	0.9829688	-0.1384191	-0.1540664	0.9783168	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18941	1	228880.4	0.7719867	225.1974	-1.193986	1.082743	8.047618	-0.1492407	-0.1092119	0.9827513	-0.1416239	-0.1545195	0.9777865	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
18942	1	228893.3	0.7719867	225.1974	-1.193986	1.082743	8.047618	-0.1492407	-0.1092119	0.9827513	-0.1416239	-0.1545195	0.9777865	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
19136	2	231080.3	0.7523941	225.2184	-0.9791421	0.8933888	6.661153	-0.1487442	-0.1083332	0.9829237	-0.1394947	-0.1546223	0.9780763	32.87607	-0.3062288	-0.2422345	-32.88963	-0.01633032	-0.004140873	binocular	
19137	2	231092	0.9511198	227.4024	0.2376742	0.1696752	4.235274	0.04832977	-0.01346398	0.9987407	0.06358326	-0.06634415	0.9957688	32.87607	-0.3062288	-0.2422345	-32.85957	-0.09177293	-0.07059656	binocular	
19138	2	231104.1	0.9909046	227.4192	0.2925758	0.2127932	5.302658	0.04894749	-0.01344302	0.9987109	0.06109611	-0.06652306	0.9959126	32.87607	-0.3062288	-0.2422345	-32.85957	-0.09177293	-0.07059656	binocular	
19139	2	231113.6	0.9909046	227.4192	0.2925758	0.2127932	5.302658	0.04894749	-0.01344302	0.9987109	0.06109611	-0.06652306	0.9959126	32.87607	-0.3062288	-0.2422345	-32.85957	-0.09177293	-0.07059656	binocular	
19140	2	231124.6	0.8665205	227.4444	0.2834937	0.2006452	5.058748	0.04951181	-0.01286082	0.9986907	0.06225243	-0.06616835	0.9958646	32.87607	-0.3062288	-0.2422345	-32.85957	-0.09177293	-0.07059656	binocular	
